Date, Open, High, Low, Close
06/16/16, 1273.29, 1275.92, 1238.37, 1241.56
06/15/16, 1267.58, 1284.86, 1263.89, 1277.11
06/14/16, 1279.46, 1288.24, 1264.65, 1271.93
06/13/16, 1307.97, 1308.57, 1284.54, 1284.54
06/10/16, 1335.81, 1335.93, 1321.90, 1330.72
06/09/16, 1343.96, 1347.32, 1332.19, 1337.41
06/08/16, 1344.07, 1350.97, 1332.61, 1350.97
06/07/16, 1336.29, 1342.47, 1330.29, 1340.77
06/06/16, 1317.33, 1332.51, 1311.96, 1332.43
06/03/16, 1333.42, 1341.81, 1330.29, 1337.23
06/02/16, 1351.75, 1351.75, 1329.53, 1331.81
06/01/16, 1369.96, 1374.37, 1358.05, 1362.07
05/31/16, 1362.63, 1380.88, 1359.87, 1379.80
05/30/16, 1359.48, 1366.53, 1353.37, 1366.01
05/27/16, 1347.68, 1352.39, 1344.17, 1349.93
05/26/16, 1355.73, 1357.47, 1340.74, 1342.87
05/25/16, 1345.43, 1348.78, 1341.97, 1342.88
05/24/16, 1334.11, 1334.19, 1324.49, 1326.50
05/23/16, 1337.55, 1339.44, 1319.62, 1338.68
05/20/16, 1331.97, 1345.25, 1329.84, 1343.40
05/19/16, 1349.30, 1352.57, 1332.09, 1336.56
05/18/16, 1333.59, 1349.27, 1327.33, 1338.38
05/17/16, 1330.52, 1335.98, 1324.81, 1335.85
05/16/16, 1318.15, 1333.82, 1317.14, 1321.65
05/13/16, 1343.48, 1343.48, 1319.39, 1320.19
05/12/16, 1321.80, 1338.47, 1316.92, 1337.27
05/11/16, 1347.95, 1353.03, 1330.98, 1334.30
05/10/16, 1310.92, 1337.15, 1307.31, 1334.90
05/09/16, 1308.11, 1313.25, 1302.90, 1306.66
05/06/16, 1305.40, 1309.30, 1289.01, 1298.32
05/02/16, 1316.57, 1316.61, 1289.49, 1299.96
04/28/16, 1396.65, 1404.78, 1339.28, 1340.55
04/27/16, 1391.68, 1395.58, 1379.68, 1384.30
04/26/16, 1394.51, 1397.80, 1379.51, 1391.69
04/25/16, 1412.80, 1412.98, 1398.00, 1401.83
04/22/16, 1380.92, 1407.99, 1379.46, 1407.50
04/21/16, 1386.76, 1394.22, 1381.25, 1393.68
04/20/16, 1375.11, 1380.49, 1363.38, 1365.78
04/19/16, 1345.02, 1365.90, 1343.65, 1363.03
04/18/16, 1334.49, 1335.26, 1313.35, 1320.15
04/15/16, 1353.48, 1368.22, 1353.48, 1361.40
04/14/16, 1352.03, 1371.35, 1349.96, 1371.35
04/13/16, 1316.03, 1334.90, 1314.17, 1332.44
04/12/16, 1278.26, 1302.62, 1277.25, 1299.35
04/11/16, 1281.64, 1282.67, 1263.25, 1279.79
04/08/16, 1255.07, 1303.13, 1250.77, 1287.69
04/07/16, 1267.33, 1281.37, 1261.36, 1272.64
04/06/16, 1266.19, 1274.56, 1256.31, 1267.75
04/05/16, 1295.21, 1298.04, 1266.77, 1268.37
04/04/16, 1296.78, 1313.96, 1292.59, 1302.71
04/01/16, 1343.24, 1343.24, 1298.48, 1301.40
03/31/16, 1363.12, 1367.88, 1346.83, 1347.20
03/30/16, 1373.18, 1374.84, 1356.09, 1356.29
03/29/16, 1367.86, 1380.41, 1367.86, 1377.60
03/28/16, 1375.16, 1381.85, 1364.80, 1381.85
03/25/16, 1357.37, 1368.22, 1352.78, 1366.05
03/24/16, 1360.07, 1365.04, 1348.88, 1354.61
03/23/16, 1371.29, 1378.25, 1361.86, 1364.20
03/22/16, 1359.99, 1374.97, 1354.57, 1369.93
03/18/16, 1354.55, 1359.83, 1335.34, 1345.05
03/17/16, 1369.38, 1380.98, 1348.60, 1358.97
03/16/16, 1361.83, 1373.31, 1360.05, 1360.50
03/15/16, 1377.54, 1383.43, 1365.87, 1372.08
03/14/16, 1375.61, 1384.35, 1371.96, 1379.95
03/11/16, 1334.71, 1364.50, 1331.63, 1359.32
03/10/16, 1344.95, 1355.09, 1337.03, 1352.17
03/09/16, 1334.89, 1338.15, 1322.14, 1332.33
03/08/16, 1357.78, 1361.54, 1330.58, 1347.72
03/07/16, 1373.78, 1373.85, 1360.86, 1361.90
03/04/16, 1366.73, 1376.25, 1360.89, 1375.35
03/03/16, 1348.32, 1370.00, 1348.01, 1369.05
03/02/16, 1325.53, 1354.67, 1325.06, 1349.61
03/01/16, 1295.16, 1304.70, 1284.50, 1300.83
02/29/16, 1325.63, 1333.11, 1297.85, 1297.85
02/26/16, 1320.14, 1330.23, 1310.64, 1311.27
02/25/16, 1289.64, 1313.12, 1289.52, 1307.54
02/24/16, 1274.37, 1292.36, 1266.69, 1284.53
02/23/16, 1309.01, 1316.05, 1289.22, 1291.17
02/22/16, 1281.74, 1304.94, 1278.61, 1300.00
02/19/16, 1298.83, 1299.63, 1281.28, 1291.82
02/18/16, 1307.06, 1322.28, 1305.12, 1311.20
02/17/16, 1294.34, 1311.15, 1265.48, 1282.40
02/16/16, 1281.48, 1321.21, 1276.72, 1297.01
02/15/16, 1220.14, 1303.40, 1219.78, 1292.23
02/12/16, 1240.92, 1242.59, 1193.85, 1196.28
02/10/16, 1305.87, 1309.22, 1246.57, 1264.96
02/09/16, 1352.89, 1352.94, 1299.53, 1304.33
02/08/16, 1351.69, 1388.73, 1345.91, 1380.41
02/05/16, 1368.61, 1373.78, 1352.92, 1368.97
02/04/16, 1392.43, 1403.86, 1382.22, 1388.81
02/03/16, 1428.28, 1429.32, 1396.65, 1406.27
02/02/16, 1449.01, 1461.88, 1445.58, 1452.04
02/01/16, 1448.04, 1463.79, 1445.81, 1462.67
01/29/16, 1400.73, 1435.31, 1370.15, 1432.07
01/28/16, 1392.93, 1406.26, 1385.86, 1392.10
01/27/16, 1383.41, 1403.46, 1382.89, 1400.70
01/26/16, 1372.57, 1373.11, 1357.54, 1360.23
01/25/16, 1393.87, 1398.74, 1376.67, 1392.63
01/22/16, 1327.93, 1375.95, 1327.84, 1374.19
01/21/16, 1339.72, 1359.74, 1301.49, 1301.49
01/20/16, 1386.16, 1386.54, 1337.26, 1338.97
01/19/16, 1382.45, 1395.18, 1374.91, 1390.41
01/18/16, 1376.24, 1393.44, 1363.91, 1387.93
01/15/16, 1427.65, 1433.63, 1394.66, 1402.45
01/14/16, 1415.05, 1416.26, 1382.37, 1406.55
01/13/16, 1422.17, 1443.01, 1420.21, 1442.09
01/12/16, 1429.52, 1436.08, 1401.95, 1401.95
01/08/16, 1442.85, 1472.64, 1441.05, 1447.32
01/07/16, 1483.90, 1489.63, 1456.61, 1457.94
01/06/16, 1508.78, 1514.48, 1478.78, 1488.84
01/05/16, 1504.69, 1516.55, 1498.21, 1504.71
01/04/16, 1532.53, 1544.73, 1506.27, 1509.67
12/30/15, 1550.28, 1554.45, 1546.32, 1547.30
12/29/15, 1527.59, 1545.12, 1521.08, 1543.39
12/28/15, 1521.60, 1532.76, 1518.79, 1529.22
12/25/15, 1523.87, 1525.96, 1513.44, 1516.19
12/24/15, 1546.56, 1547.13, 1522.94, 1523.62
12/22/15, 1533.32, 1538.05, 1526.21, 1533.60
12/21/15, 1526.42, 1537.34, 1512.00, 1531.28
12/18/15, 1562.77, 1596.36, 1537.10, 1537.10
12/17/15, 1565.95, 1576.91, 1562.45, 1564.71
12/16/15, 1525.75, 1542.99, 1525.29, 1540.72
12/15/15, 1527.59, 1530.37, 1502.55, 1502.55
12/14/15, 1521.51, 1529.33, 1504.72, 1527.88
12/11/15, 1533.79, 1553.67, 1533.79, 1549.51
12/10/15, 1539.96, 1547.10, 1537.97, 1540.35
12/09/15, 1560.86, 1569.40, 1553.59, 1555.58
12/08/15, 1587.03, 1590.32, 1567.64, 1568.73
12/07/15, 1588.76, 1594.56, 1584.51, 1585.21
12/04/15, 1576.63, 1579.95, 1569.06, 1574.02
12/03/15, 1600.36, 1605.38, 1596.31, 1602.94
12/02/15, 1600.88, 1607.27, 1600.27, 1602.26
12/01/15, 1585.52, 1601.95, 1584.00, 1601.95
11/30/15, 1593.00, 1593.91, 1578.91, 1580.25
11/27/15, 1604.70, 1605.21, 1591.43, 1594.45
11/26/15, 1600.34, 1607.69, 1599.89, 1602.32
11/25/15, 1599.98, 1600.67, 1590.21, 1594.67
11/24/15, 1601.35, 1608.13, 1597.91, 1605.94
11/20/15, 1594.99, 1603.18, 1590.09, 1603.18
11/19/15, 1601.76, 1609.76, 1594.07, 1600.38
11/18/15, 1595.09, 1599.20, 1585.79, 1586.53
11/17/15, 1590.91, 1592.61, 1586.11, 1586.11
11/16/15, 1559.34, 1576.47, 1557.75, 1571.53
11/13/15, 1577.03, 1586.22, 1570.88, 1585.83
11/12/15, 1591.27, 1597.20, 1587.29, 1593.57
11/11/15, 1584.16, 1598.90, 1583.76, 1595.32
11/10/15, 1575.72, 1590.23, 1575.72, 1589.48
11/09/15, 1575.83, 1594.01, 1574.50, 1590.97
11/06/15, 1561.66, 1566.10, 1556.34, 1563.59
11/05/15, 1546.97, 1559.82, 1545.63, 1555.10
11/04/15, 1547.53, 1556.78, 1540.43, 1540.43
11/02/15, 1539.44, 1539.72, 1523.34, 1526.97
10/30/15, 1547.22, 1569.00, 1538.11, 1558.20
10/29/15, 1558.09, 1558.72, 1537.36, 1547.11
10/28/15, 1545.20, 1550.69, 1539.97, 1547.19
10/27/15, 1558.54, 1559.58, 1542.50, 1543.11
10/26/15, 1566.61, 1570.06, 1558.32, 1558.99
10/23/15, 1545.32, 1553.69, 1544.14, 1547.84
10/22/15, 1516.66, 1529.17, 1514.72, 1518.22
10/21/15, 1497.23, 1529.30, 1496.76, 1526.81
10/20/15, 1503.64, 1503.71, 1495.01, 1499.28
10/19/15, 1505.16, 1507.44, 1489.11, 1494.75
10/16/15, 1504.29, 1514.96, 1501.81, 1505.84
10/15/15, 1465.72, 1494.16, 1462.74, 1490.72
10/14/15, 1489.45, 1491.53, 1467.45, 1470.83
10/13/15, 1506.99, 1512.23, 1499.67, 1503.13
10/09/15, 1494.36, 1515.13, 1491.14, 1515.13
10/08/15, 1491.57, 1499.64, 1479.48, 1481.40
10/07/15, 1478.26, 1496.76, 1471.56, 1493.17
10/06/15, 1486.55, 1491.64, 1472.43, 1475.84
10/05/15, 1461.02, 1469.94, 1453.84, 1463.92
10/02/15, 1430.99, 1446.61, 1427.17, 1444.92
10/01/15, 1422.36, 1450.44, 1414.20, 1442.74
09/30/15, 1396.92, 1418.91, 1396.25, 1411.16
09/29/15, 1414.47, 1414.47, 1371.44, 1375.52
09/28/15, 1447.16, 1454.27, 1431.11, 1438.67
09/25/15, 1431.06, 1453.92, 1423.13, 1453.81
09/24/15, 1443.21, 1449.05, 1426.97, 1426.97
09/18/15, 1480.60, 1480.70, 1459.02, 1462.38
09/17/15, 1485.56, 1494.53, 1479.01, 1491.91
09/16/15, 1479.65, 1482.26, 1466.60, 1472.60
09/15/15, 1471.04, 1490.35, 1462.13, 1462.24
09/14/15, 1486.20, 1487.28, 1459.90, 1462.41
09/11/15, 1467.06, 1488.11, 1465.00, 1480.23
09/10/15, 1478.54, 1481.60, 1454.19, 1479.52
09/09/15, 1445.51, 1507.37, 1445.00, 1507.37
09/08/15, 1447.47, 1450.97, 1415.28, 1416.71
09/07/15, 1432.23, 1454.92, 1416.99, 1445.65
09/04/15, 1484.84, 1485.47, 1429.26, 1444.53
09/03/15, 1486.14, 1499.10, 1474.75, 1474.98
09/02/15, 1452.99, 1495.74, 1446.70, 1465.99
09/01/15, 1526.67, 1528.57, 1478.11, 1478.11
08/31/15, 1541.85, 1544.98, 1525.09, 1537.05
08/28/15, 1529.82, 1555.85, 1529.23, 1549.80
08/27/15, 1505.42, 1523.55, 1496.81, 1500.41
08/26/15, 1442.55, 1485.77, 1435.09, 1478.97
08/25/15, 1450.98, 1509.62, 1410.94, 1432.65
08/24/15, 1542.25, 1545.04, 1480.87, 1480.87
08/21/15, 1594.69, 1596.69, 1573.01, 1573.01
08/20/15, 1642.27, 1643.36, 1623.84, 1623.88
08/19/15, 1665.15, 1670.14, 1648.48, 1648.48
08/18/15, 1674.52, 1678.10, 1671.36, 1672.22
08/17/15, 1670.86, 1677.56, 1666.85, 1672.87
08/14/15, 1664.53, 1672.26, 1661.99, 1664.46
08/13/15, 1659.26, 1670.19, 1651.28, 1667.95
08/12/15, 1680.32, 1685.77, 1655.46, 1665.75
08/11/15, 1700.46, 1702.83, 1676.98, 1687.60
08/10/15, 1674.12, 1691.29, 1671.40, 1691.29
08/07/15, 1670.21, 1680.40, 1664.21, 1679.19
08/06/15, 1679.39, 1688.07, 1673.58, 1673.58
08/05/15, 1657.56, 1675.58, 1655.33, 1665.85
08/04/15, 1655.03, 1661.37, 1652.88, 1659.83
08/03/15, 1659.68, 1660.35, 1646.89, 1659.60
07/31/15, 1651.11, 1659.52, 1648.08, 1659.52
07/30/15, 1645.90, 1655.26, 1644.03, 1647.21
07/29/15, 1637.97, 1638.11, 1626.27, 1633.94
07/28/15, 1620.49, 1638.65, 1612.56, 1629.46
07/27/15, 1644.19, 1649.68, 1631.60, 1637.90
07/24/15, 1661.00, 1662.95, 1653.70, 1655.86
07/23/15, 1662.51, 1665.72, 1658.53, 1664.88
07/22/15, 1660.95, 1662.17, 1654.05, 1655.37
07/21/15, 1672.78, 1674.27, 1666.54, 1673.88
07/17/15, 1662.52, 1663.49, 1658.43, 1662.94
07/16/15, 1655.08, 1660.83, 1651.70, 1660.83
07/15/15, 1646.43, 1647.86, 1638.76, 1646.41
07/14/15, 1637.13, 1643.69, 1633.12, 1638.71
07/13/15, 1600.69, 1616.57, 1598.62, 1613.51
07/10/15, 1585.97, 1602.12, 1579.21, 1583.55
07/09/15, 1554.90, 1580.56, 1526.09, 1579.89
07/08/15, 1630.46, 1631.42, 1582.48, 1582.48
07/07/15, 1638.89, 1645.10, 1636.06, 1637.23
07/06/15, 1626.79, 1634.57, 1614.80, 1620.36
07/03/15, 1648.78, 1654.85, 1644.62, 1652.09
07/02/15, 1653.30, 1656.56, 1646.26, 1648.24
07/01/15, 1635.06, 1638.25, 1628.01, 1636.41
06/30/15, 1626.21, 1633.27, 1621.61, 1630.40
06/29/15, 1634.81, 1639.12, 1620.27, 1624.82
06/26/15, 1667.68, 1672.06, 1656.81, 1667.03
06/25/15, 1671.36, 1678.26, 1670.00, 1670.91
06/24/15, 1683.46, 1686.61, 1679.53, 1679.89
06/23/15, 1660.89, 1676.40, 1658.64, 1676.40
06/22/15, 1630.87, 1649.21, 1630.87, 1648.61
06/19/15, 1630.18, 1635.04, 1625.02, 1631.01
06/18/15, 1631.85, 1632.49, 1616.66, 1616.66
06/17/15, 1645.00, 1646.45, 1629.35, 1633.70
06/16/15, 1646.10, 1649.32, 1637.58, 1639.86
06/15/15, 1638.10, 1653.19, 1637.62, 1651.92
06/12/15, 1653.55, 1653.55, 1645.52, 1651.48
06/11/15, 1640.27, 1651.93, 1639.43, 1648.88
06/10/15, 1635.06, 1646.78, 1627.11, 1628.23
06/09/15, 1649.08, 1652.86, 1634.13, 1634.37
06/08/15, 1672.69, 1673.16, 1657.99, 1661.99
06/05/15, 1664.45, 1668.96, 1658.99, 1667.06
06/04/15, 1674.38, 1676.69, 1669.31, 1673.89
06/03/15, 1668.49, 1673.74, 1663.84, 1669.99
06/02/15, 1682.48, 1683.19, 1669.85, 1674.21
06/01/15, 1662.55, 1680.40, 1661.72, 1678.56
05/29/15, 1671.14, 1680.39, 1669.93, 1673.65
05/28/15, 1671.14, 1679.78, 1667.30, 1672.76
05/27/15, 1655.72, 1665.49, 1653.23, 1661.33
05/26/15, 1659.99, 1662.75, 1656.23, 1659.57
05/25/15, 1655.80, 1660.37, 1653.17, 1659.15
05/22/15, 1647.91, 1648.51, 1638.52, 1647.85
05/21/15, 1646.78, 1656.05, 1643.39, 1646.80
05/20/15, 1644.43, 1650.85, 1641.18, 1643.40
05/19/15, 1631.50, 1638.02, 1629.50, 1633.33
05/18/15, 1612.36, 1626.66, 1611.91, 1626.66
05/15/15, 1601.05, 1608.07, 1595.46, 1607.11
05/14/15, 1597.42, 1601.74, 1589.78, 1591.49
05/13/15, 1595.28, 1605.91, 1589.35, 1604.21
05/12/15, 1600.02, 1602.27, 1587.27, 1602.27
05/11/15, 1608.67, 1612.43, 1597.26, 1598.33
05/08/15, 1576.78, 1592.59, 1574.62, 1587.76
05/07/15, 1574.61, 1585.59, 1571.43, 1574.64
05/01/15, 1587.07, 1590.08, 1573.31, 1585.61
04/30/15, 1612.58, 1613.60, 1587.67, 1592.79
04/28/15, 1623.89, 1630.53, 1623.62, 1627.43
04/27/15, 1621.29, 1622.76, 1612.50, 1619.07
04/24/15, 1623.81, 1625.17, 1616.53, 1618.84
04/23/15, 1631.14, 1633.81, 1616.23, 1624.87
04/22/15, 1613.86, 1625.98, 1612.36, 1621.79
04/21/15, 1590.64, 1608.88, 1588.26, 1608.88
04/20/15, 1574.90, 1591.14, 1569.29, 1582.68
04/17/15, 1594.88, 1598.24, 1587.22, 1588.69
04/16/15, 1589.63, 1599.42, 1582.34, 1599.42
04/15/15, 1584.91, 1593.44, 1584.73, 1588.81
04/14/15, 1583.07, 1591.65, 1583.05, 1590.82
04/13/15, 1591.68, 1592.35, 1578.12, 1586.26
04/10/15, 1596.52, 1596.81, 1584.33, 1589.54
04/09/15, 1592.49, 1595.75, 1588.47, 1594.19
04/08/15, 1586.78, 1593.74, 1582.29, 1588.47
04/07/15, 1572.72, 1583.50, 1571.44, 1578.55
04/06/15, 1552.45, 1561.84, 1548.59, 1560.71
04/03/15, 1554.53, 1564.16, 1552.90, 1564.16
04/02/15, 1536.06, 1565.39, 1535.97, 1554.17
04/01/15, 1536.70, 1541.30, 1519.41, 1528.99
03/31/15, 1576.10, 1578.93, 1543.11, 1543.11
03/30/15, 1552.59, 1561.20, 1544.00, 1557.77
03/27/15, 1557.24, 1575.31, 1538.75, 1552.78
03/26/15, 1581.35, 1581.48, 1562.72, 1568.82
03/25/15, 1588.51, 1593.31, 1575.90, 1592.01
03/24/15, 1587.88, 1590.39, 1579.26, 1587.59
03/23/15, 1586.38, 1594.71, 1583.13, 1592.25
03/20/15, 1577.25, 1580.66, 1568.88, 1580.51
03/19/15, 1581.79, 1585.84, 1564.42, 1575.81
03/18/15, 1570.94, 1583.60, 1569.71, 1582.46
03/17/15, 1570.10, 1575.31, 1565.21, 1570.50
03/16/15, 1559.01, 1565.67, 1554.57, 1558.21
03/13/15, 1555.43, 1566.03, 1550.25, 1560.33
03/12/15, 1529.99, 1548.27, 1529.20, 1546.63
03/11/15, 1515.52, 1531.71, 1515.52, 1525.67
03/10/15, 1539.25, 1541.76, 1517.68, 1524.75
03/09/15, 1534.53, 1536.39, 1524.53, 1531.76
03/06/15, 1526.54, 1540.85, 1525.93, 1540.84
03/05/15, 1515.01, 1524.31, 1514.72, 1523.72
03/04/15, 1519.99, 1520.26, 1504.45, 1517.01
03/03/15, 1531.68, 1531.91, 1517.69, 1526.83
03/02/15, 1528.77, 1533.15, 1523.18, 1524.97
02/27/15, 1526.97, 1529.20, 1517.56, 1523.85
02/26/15, 1505.37, 1521.68, 1505.37, 1521.68
02/25/15, 1512.66, 1513.40, 1504.72, 1507.62
02/24/15, 1501.09, 1508.28, 1496.97, 1508.28
02/23/15, 1510.90, 1512.71, 1495.57, 1502.83
02/20/15, 1499.47, 1501.16, 1493.56, 1500.33
02/19/15, 1485.18, 1496.08, 1485.12, 1494.93
02/18/15, 1473.84, 1483.55, 1472.92, 1482.67
02/17/15, 1455.71, 1463.41, 1453.14, 1462.07
02/16/15, 1459.05, 1463.86, 1455.34, 1459.43
02/13/15, 1449.12, 1453.26, 1445.88, 1449.38
02/12/15, 1446.22, 1455.26, 1444.51, 1449.39
02/10/15, 1424.10, 1427.72, 1419.93, 1427.72
02/09/15, 1429.93, 1430.00, 1418.85, 1424.92
02/06/15, 1422.61, 1422.86, 1414.95, 1417.19
02/05/15, 1417.19, 1420.33, 1406.29, 1410.11
02/04/15, 1407.92, 1424.90, 1407.63, 1417.00
02/03/15, 1415.51, 1415.99, 1387.38, 1392.39
02/02/15, 1402.52, 1411.40, 1397.14, 1408.75
01/30/15, 1425.67, 1429.32, 1415.07, 1415.07
01/29/15, 1419.00, 1424.49, 1411.31, 1413.58
01/28/15, 1414.36, 1433.35, 1414.36, 1429.92
01/27/15, 1414.53, 1426.38, 1413.56, 1426.38
01/26/15, 1387.82, 1402.26, 1387.77, 1402.08
01/23/15, 1403.88, 1404.10, 1398.43, 1403.22
01/22/15, 1390.97, 1391.92, 1380.47, 1389.43
01/21/15, 1394.24, 1394.24, 1381.95, 1390.61
01/20/15, 1376.57, 1397.63, 1376.15, 1397.63
01/19/15, 1374.41, 1374.65, 1365.08, 1372.41
01/16/15, 1354.45, 1363.74, 1343.29, 1363.73
01/15/15, 1361.29, 1379.90, 1360.33, 1376.60
01/14/15, 1365.53, 1371.68, 1356.20, 1357.98
01/13/15, 1364.26, 1374.69, 1353.96, 1374.69
01/09/15, 1386.72, 1387.24, 1375.02, 1380.58
01/08/15, 1374.91, 1383.79, 1370.99, 1377.67
01/07/15, 1353.43, 1367.61, 1353.43, 1359.80
01/06/15, 1377.53, 1377.88, 1361.14, 1361.14
01/05/15, 1400.87, 1410.26, 1388.37, 1401.09
12/30/14, 1423.98, 1424.16, 1407.51, 1407.51
12/29/14, 1433.80, 1433.84, 1409.53, 1424.67
12/26/14, 1419.89, 1429.09, 1419.77, 1427.50
12/25/14, 1422.53, 1424.24, 1418.83, 1421.26
12/24/14, 1428.27, 1429.32, 1423.80, 1426.02
12/22/14, 1415.97, 1417.27, 1407.29, 1413.05
12/19/14, 1399.92, 1409.61, 1396.48, 1409.61
12/18/14, 1377.77, 1389.69, 1374.39, 1376.32
12/17/14, 1347.03, 1362.08, 1346.37, 1352.01
12/16/14, 1362.52, 1365.64, 1350.73, 1353.37
12/15/14, 1383.05, 1391.42, 1377.44, 1379.29
12/12/14, 1394.97, 1414.16, 1394.54, 1399.65
12/11/14, 1386.96, 1399.71, 1378.62, 1397.04
12/10/14, 1421.03, 1426.04, 1400.04, 1406.83
12/09/14, 1436.14, 1442.01, 1433.52, 1436.09
12/08/14, 1453.89, 1454.22, 1442.73, 1447.58
12/05/14, 1438.90, 1445.77, 1433.88, 1445.67
12/04/14, 1441.46, 1443.33, 1437.04, 1440.60
12/03/14, 1435.98, 1440.67, 1427.23, 1429.75
12/02/14, 1414.00, 1429.49, 1414.00, 1427.85
12/01/14, 1413.60, 1427.12, 1413.60, 1421.65
11/28/14, 1397.23, 1410.34, 1397.23, 1410.34
11/27/14, 1401.62, 1403.90, 1390.60, 1391.90
11/26/14, 1405.07, 1411.38, 1403.92, 1406.40
11/25/14, 1413.27, 1413.27, 1405.37, 1409.15
11/21/14, 1397.78, 1401.58, 1384.61, 1400.18
11/20/14, 1404.74, 1405.20, 1396.14, 1397.64
11/19/14, 1399.83, 1408.53, 1394.84, 1396.54
11/18/14, 1381.98, 1395.54, 1381.98, 1394.88
11/17/14, 1394.46, 1395.37, 1362.34, 1366.13
11/14/14, 1401.17, 1401.50, 1385.61, 1400.41
11/13/14, 1376.01, 1390.29, 1370.16, 1389.51
11/12/14, 1385.89, 1393.46, 1375.66, 1377.05
11/11/14, 1365.27, 1378.89, 1363.05, 1375.21
11/10/14, 1355.14, 1361.20, 1353.42, 1360.11
11/07/14, 1366.02, 1369.13, 1361.42, 1363.67
11/06/14, 1375.87, 1378.77, 1353.76, 1356.35
11/05/14, 1363.51, 1373.06, 1360.88, 1371.76
11/04/14, 1358.97, 1392.90, 1358.62, 1368.65
10/31/14, 1291.69, 1338.35, 1291.64, 1333.64
10/30/14, 1273.62, 1282.88, 1272.88, 1278.90
10/29/14, 1260.83, 1273.30, 1259.07, 1270.64
10/28/14, 1251.68, 1255.05, 1246.04, 1252.00
10/27/14, 1251.44, 1257.14, 1247.04, 1254.28
10/24/14, 1249.35, 1250.74, 1239.08, 1242.32
10/23/14, 1230.25, 1238.78, 1224.04, 1232.34
10/22/14, 1224.50, 1236.69, 1222.42, 1236.41
10/21/14, 1227.48, 1227.90, 1201.50, 1205.36
10/20/14, 1201.17, 1226.59, 1200.84, 1224.34
10/17/14, 1197.95, 1200.83, 1177.22, 1177.22
10/16/14, 1201.90, 1202.38, 1192.75, 1195.50
10/15/14, 1219.81, 1225.28, 1212.86, 1223.67
10/14/14, 1221.11, 1225.31, 1212.42, 1214.27
10/10/14, 1240.69, 1245.45, 1236.81, 1243.09
10/09/14, 1279.81, 1282.65, 1259.68, 1260.78
10/08/14, 1272.89, 1278.50, 1267.94, 1274.85
10/07/14, 1296.24, 1303.57, 1288.97, 1290.89
10/06/14, 1299.03, 1303.80, 1293.12, 1296.40
10/03/14, 1275.17, 1284.19, 1273.75, 1282.54
10/02/14, 1302.47, 1303.02, 1278.73, 1280.15
10/01/14, 1325.55, 1329.69, 1318.08, 1318.21
09/30/14, 1334.21, 1334.36, 1315.53, 1326.29
09/29/14, 1340.49, 1340.62, 1333.91, 1337.30
09/26/14, 1321.83, 1332.59, 1321.83, 1331.95
09/25/14, 1336.65, 1346.43, 1335.62, 1346.43
09/24/14, 1321.51, 1328.37, 1321.51, 1326.18
09/22/14, 1333.63, 1334.86, 1326.35, 1330.88
09/19/14, 1324.34, 1335.89, 1322.42, 1331.91
09/18/14, 1315.97, 1320.86, 1315.16, 1317.91
09/17/14, 1312.52, 1313.88, 1304.96, 1304.96
09/16/14, 1311.56, 1312.82, 1308.14, 1310.86
09/12/14, 1311.09, 1315.92, 1309.09, 1313.72
09/11/14, 1314.63, 1314.63, 1309.68, 1311.24
09/10/14, 1294.16, 1306.79, 1294.16, 1306.79
09/09/14, 1305.41, 1305.56, 1299.62, 1299.62
09/08/14, 1298.57, 1299.03, 1292.59, 1298.64
09/05/14, 1303.91, 1303.96, 1290.78, 1293.21
09/04/14, 1301.06, 1301.93, 1295.34, 1296.39
09/03/14, 1306.44, 1307.09, 1299.67, 1301.52
09/02/14, 1286.22, 1301.46, 1285.15, 1297.00
09/01/14, 1280.54, 1283.16, 1279.52, 1283.06
08/29/14, 1277.35, 1281.87, 1275.10, 1277.97
08/28/14, 1281.08, 1281.67, 1276.09, 1280.74
08/27/14, 1286.73, 1291.80, 1280.55, 1285.92
08/26/14, 1291.62, 1292.66, 1284.79, 1285.01
08/25/14, 1291.20, 1292.13, 1287.26, 1291.31
08/22/14, 1296.02, 1296.02, 1284.17, 1286.07
08/21/14, 1284.95, 1291.86, 1284.37, 1291.19
08/20/14, 1283.54, 1284.14, 1278.77, 1279.64
08/19/14, 1280.10, 1282.16, 1277.25, 1280.29
08/18/14, 1272.14, 1272.77, 1268.37, 1271.26
08/15/14, 1270.76, 1271.69, 1267.46, 1270.68
08/14/14, 1268.51, 1272.06, 1265.95, 1270.50
08/13/14, 1254.69, 1263.84, 1253.88, 1262.13
08/12/14, 1256.25, 1262.50, 1255.52, 1257.69
08/11/14, 1247.23, 1254.58, 1241.63, 1252.51
08/08/14, 1246.73, 1248.36, 1224.85, 1228.26
08/07/14, 1251.66, 1258.12, 1242.63, 1258.12
08/06/14, 1260.05, 1260.50, 1248.39, 1251.29
08/05/14, 1278.45, 1278.77, 1263.08, 1263.53
08/04/14, 1276.80, 1280.93, 1272.88, 1276.19
08/01/14, 1279.09, 1286.06, 1278.31, 1281.30
07/31/14, 1299.20, 1300.53, 1289.07, 1289.42
07/30/14, 1289.85, 1293.19, 1287.99, 1292.24
07/29/14, 1287.64, 1291.46, 1287.18, 1290.41
07/28/14, 1279.57, 1288.19, 1279.48, 1286.07
07/25/14, 1274.05, 1281.35, 1273.27, 1281.35
07/24/14, 1273.30, 1276.50, 1265.63, 1269.86
07/23/14, 1275.56, 1276.94, 1271.09, 1272.39
07/22/14, 1269.49, 1275.60, 1269.23, 1273.27
